state,record_month,record_year,daily_time,temp_2m_avg,relative_humidity_2m_avg,rain_sum,snowfall_sum
NJ,October,2019,2019-10-16 00:00:00,59.819355,74.3871,3.501,0.0
NJ,October,2020,2020-10-16 00:00:00,58.351612,78.16129,5.229,0.0
NJ,September,2017,2017-09-15 12:00:00,69.229996,71.53333,1.437,0.0
NJ,September,2018,2018-09-15 12:00:00,70.40666,86.0,8.638,0.0
NJ,September,2019,2019-09-15 12:00:00,69.543335,72.26667,1.402,0.0
NJ,September,2020,2020-09-15 12:00:00,67.76,73.23333,4.149,0.0
NM,April,2017,2017-04-15 12:00:00,56.126663,41.466667,1.1800001,5.264
NM,April,2018,2018-04-15 12:00:00,57.71,27.833334,0.155,0.028
NM,April,2019,2019-04-15 12:00:00,56.716667,39.966667,1.496,0.606
NM,April,2020,2020-04-15 12:00:00,56.413334,32.3,0.118,3.582
NM,August,2017,2017-08-16 00:00:00,71.73871,58.419353,2.915,0.0
NM,August,2018,2018-08-16 00:00:00,75.84516,46.677418,1.1470001,0.0
NM,August,2019,2019-08-16 00:00:00,79.17097,39.19355,0.564,0.0
NM,August,2020,2020-08-16 00:00:00,81.19032,28.709677,0.146,0.0
NM,December,2017,2017-12-16 00:00:00,42.32903,35.677418,0.004,0.44
NM,December,2018,2018-12-16 00:00:00,36.906452,50.935482,0.294,11.328
NM,December,2019,2019-12-16 00:00:00,39.148388,54.29032,0.465,0.496
NM,December,2020,2020-12-16 00:00:00,38.35484,41.387096,0.182,1.076
NM,February,2017,2017-02-14 12:00:00,47.596428,41.17857,0.118999995,2.342
NM,February,2018,2018-02-14 12:00:00,43.399998,40.82143,0.26,0.661
NM,February,2019,2019-02-14 12:00:00,40.44643,41.642857,0.076000005,0.93700004
NM,February,2020,2020-02-15 00:00:00,38.875862,52.24138,0.114999995,5.346
NM,January,2017,2017-01-16 00:00:00,37.135483,58.677418,0.917,5.319
NM,January,2018,2018-01-16 00:00:00,40.8129,33.451614,0.067,0.579
NM,January,2019,2019-01-16 00:00:00,33.954838,62.419353,0.129,2.728
NM,January,2020,2020-01-16 00:00:00,37.890324,52.387096,0.501,4.63
NM,July,2017,2017-07-16 00:00:00,78.00968,41.83871,1.8,0.0
NM,July,2018,2018-07-16 00:00:00,77.883865,45.51613,1.809,0.0
NM,July,2019,2019-07-16 00:00:00,78.29032,41.064518,1.355,0.0
NM,July,2020,2020-07-16 00:00:00,80.55161,36.70968,0.432,0.0
NM,June,2017,2017-06-15 12:00:00,75.846664,34.533333,1.364,0.0
NM,June,2018,2018-06-15 12:00:00,79.96667,26.466667,0.347,0.0
NM,June,2019,2019-06-15 12:00:00,73.24333,35.033333,0.763,0.0
NM,June,2020,2020-06-15 12:00:00,77.566666,26.266666,0.354,0.0
NM,March,2017,2017-03-16 00:00:00,55.451614,31.0,0.701,0.524
NM,March,2018,2018-03-16 00:00:00,50.83226,28.258064,0.056,0.165
NM,March,2019,2019-03-16 00:00:00,45.864517,50.096775,1.09,0.88199997
NM,March,2020,2020-03-16 00:00:00,50.464516,46.35484,1.048,0.0
NM,May,2017,2017-05-16 00:00:00,62.74516,38.258064,0.874,0.0
NM,May,2018,2018-05-16 00:00:00,71.33226,24.709677,0.36400002,0.0
NM,May,2019,2019-05-16 00:00:00,61.29032,38.419353,0.765,1.764
NM,May,2020,2020-05-16 00:00:00,70.46129,23.193548,0.11400001,0.0
NM,November,2017,2017-11-15 12:00:00,54.253334,35.5,0.051000003,0.0
NM,November,2018,2018-11-15 12:00:00,42.59,51.233334,0.154,2.5900002
NM,November,2019,2019-11-15 12:00:00,45.08,48.866665,0.724,4.4379997
NM,November,2020,2020-11-15 12:00:00,49.443336,42.466667,0.135,0.661
NM,October,2017,2017-10-16 00:00:00,57.490322,47.48387,1.074,0.193
NM,October,2018,2018-10-16 00:00:00,54.20968,63.19355,3.637,1.102
NM,October,2019,2019-10-16 00:00:00,54.080647,42.677418,0.646,0.993
NM,October,2020,2020-10-16 00:00:00,58.912907,32.387096,0.020000001,5.595
NM,September,2017,2017-09-15 12:00:00,69.5,47.433334,3.937,0.0
NM,September,2018,2018-09-15 12:00:00,69.49333,52.066666,1.304,0.0
NM,September,2019,2019-09-15 12:00:00,73.20334,42.7,1.4449999,0.0
NM,September,2020,2020-09-15 12:00:00,68.42667,35.5,0.775,0.11
NV,April,2017,2017-04-15 12:00:00,42.72667,51.833332,0.44099998,0.524
NV,April,2018,2018-04-15 12:00:00,46.033333,43.9,0.402,3.335
NV,April,2019,2019-04-15 12:00:00,42.66,63.366665,0.37,3.0609999
NV,April,2020,2020-04-15 12:00:00,42.983334,56.466667,0.120000005,9.232
NV,August,2017,2017-08-16 00:00:00,71.15484,31.741936,1.028,0.0
NV,August,2018,2018-08-16 00:00:00,72.46129,25.612904,0.204,0.0
NV,August,2019,2019-08-16 00:00:00,72.6129,24.838709,0.087,0.0
NV,August,2020,2020-08-16 00:00:00,75.25484,19.225807,0.047,0.0
NV,December,2017,2017-12-16 00:00:00,34.548386,37.903225,0.0,0.662
NV,December,2018,2018-12-16 00:00:00,24.248388,70.451614,0.004,4.767
NV,December,2019,2019-12-16 00:00:00,25.487097,77.6129,0.083,8.846
NV,December,2020,2020-12-16 00:00:00,28.3,53.903225,0.008,4.8780003
NV,February,2017,2017-02-14 12:00:00,29.135714,78.0,0.154,14.827001
NV,February,2018,2018-02-14 12:00:00,30.260714,51.892857,0.004,3.225
NV,February,2019,2019-02-14 12:00:00,20.271427,74.46429,0.024,17.140999
NV,February,2020,2020-02-15 00:00:00,29.91724,58.206898,0.004,1.433
NV,January,2017,2017-01-16 00:00:00,21.735483,70.03226,0.032,21.882
NV,January,2018,2018-01-16 00:00:00,33.096775,63.419353,0.067,7.414
NV,January,2019,2019-01-16 00:00:00,25.590322,76.96774,0.024,12.9800005
NV,January,2020,2020-01-16 00:00:00,27.674194,66.6129,0.028,1.158
NV,July,2017,2017-07-16 00:00:00,74.399994,30.483871,1.709,0.0
NV,July,2018,2018-07-16 00:00:00,73.854836,38.322582,1.3939999,0.0
NV,July,2019,2019-07-16 00:00:00,71.68387,28.741936,0.874,0.0
NV,July,2020,2020-07-16 00:00:00,74.074196,17.161291,0.11100001,0.0
NV,June,2017,2017-06-15 12:00:00,69.17667,24.233334,0.048,0.331
NV,June,2018,2018-06-15 12:00:00,68.520004,20.966667,0.039,0.0
NV,June,2019,2019-06-15 12:00:00,61.306664,39.7,0.603,0.0
NV,June,2020,2020-06-15 12:00:00,63.883335,27.066668,0.15,0.0
NV,March,2017,2017-03-16 00:00:00,37.300003,59.870968,0.287,7.3310003
NV,March,2018,2018-03-16 00:00:00,31.264517,65.548386,0.602,10.418
NV,March,2019,2019-03-16 00:00:00,30.477419,71.741936,0.020000001,12.648
NV,March,2020,2020-03-16 00:00:00,32.835484,67.16129,0.059,11.382999
NV,May,2017,2017-05-16 00:00:00,55.219357,35.83871,0.27600002,0.386
NV,May,2018,2018-05-16 00:00:00,53.761288,46.774193,1.244,1.021
NV,May,2019,2019-05-16 00:00:00,46.319355,58.935482,1.471,9.838
NV,May,2020,2020-05-16 00:00:00,56.919353,34.29032,0.166,2.15
NV,November,2017,2017-11-15 12:00:00,43.22667,47.1,0.079,1.295
NV,November,2018,2018-11-15 12:00:00,38.42,40.566666,0.004,4.436
NV,November,2019,2019-11-15 12:00:00,38.79667,48.6,0.016,13.117001
NV,November,2020,2020-11-15 12:00:00,35.493336,53.733334,0.047,3.4459999
NV,October,2017,2017-10-16 00:00:00,49.29355,34.80645,0.052,0.0
NV,October,2018,2018-10-16 00:00:00,46.65484,53.29032,1.028,0.028
NV,October,2019,2019-10-16 00:00:00,44.835484,30.064516,0.0,0.0
NV,October,2020,2020-10-16 00:00:00,55.141937,25.0,0.0,0.0
NV,September,2017,2017-09-15 12:00:00,57.343334,46.1,0.449,3.831
NV,September,2018,2018-09-15 12:00:00,65.083336,19.566668,0.008,0.0
NV,September,2019,2019-09-15 12:00:00,59.780003,39.166668,0.359,0.496
NV,September,2020,2020-09-15 12:00:00,66.45333,21.733334,0.008,0.0
NY,April,2017,2017-04-15 12:00:00,45.456665,74.8,4.296,2.204
NY,April,2018,2018-04-15 12:00:00,34.48,72.0,3.714,6.8069997
NY,April,2019,2019-04-15 12:00:00,42.313335,71.6,4.407,2.839
NY,April,2020,2020-04-15 12:00:00,39.08,65.76667,3.376,4.353
NY,August,2017,2017-08-16 00:00:00,63.280643,79.32258,3.713,0.0
NY,August,2018,2018-08-16 00:00:00,68.72581,81.03226,4.248,0.0
NY,August,2019,2019-08-16 00:00:00,64.75162,76.354836,4.413,0.0
NY,August,2020,2020-08-16 00:00:00,65.85806,77.32258,5.866,0.0
NY,December,2017,2017-12-16 00:00:00,19.180645,75.0,1.347,14.664
NY,December,2018,2018-12-16 00:00:00,24.306452,79.51613,3.2389998,6.2009997
NY,December,2019,2019-12-16 00:00:00,24.812904,76.70968,2.631,12.541
NY,December,2020,2020-12-16 00:00:00,27.196774,75.22581,2.674,12.267
NY,February,2017,2017-02-14 12:00:00,26.428572,75.35714,1.418,14.495999
NY,February,2018,2018-02-14 12:00:00,26.964285,74.46429,1.2179999,17.611
NY,February,2019,2019-02-14 12:00:00,20.678572,74.17857,1.5450001,16.399
NY,February,2020,2020-02-15 00:00:00,23.020689,74.82758,0.72099996,24.115
NY,January,2017,2017-01-16 00:00:00,23.519354,78.09677,0.918,19.567
NY,January,2018,2018-01-16 00:00:00,16.764517,73.870964,2.0470002,10.142
NY,January,2019,2019-01-16 00:00:00,15.703225,72.19355,2.189,24.142
NY,January,2020,2020-01-16 00:00:00,24.599998,74.67742,1.8119999,12.374001
NY,July,2017,2017-07-16 00:00:00,65.37742,81.51613,3.265,0.0
NY,July,2018,2018-07-16 00:00:00,71.399994,66.80645,3.881,0.0
NY,July,2019,2019-07-16 00:00:00,69.58388,76.129036,2.601,0.0
NY,July,2020,2020-07-16 00:00:00,70.435486,77.90323,4.16,0.0
NY,June,2017,2017-06-15 12:00:00,61.09,78.666664,4.922,0.0
NY,June,2018,2018-06-15 12:00:00,63.07333,66.933334,2.465,0.0
NY,June,2019,2019-06-15 12:00:00,60.886665,76.46667,4.255,0.0
NY,June,2020,2020-06-15 12:00:00,64.12333,67.96667,2.796,0.0
NY,March,2017,2017-03-16 00:00:00,24.725807,61.51613,1.2509999,22.876
NY,March,2018,2018-03-16 00:00:00,27.17742,71.870964,0.772,14.5529995
NY,March,2019,2019-03-16 00:00:00,26.35484,70.16129,0.531,9.096
NY,March,2020,2020-03-16 00:00:00,32.851612,71.58064,2.94,8.625
NY,May,2017,2017-05-16 00:00:00,51.01613,79.03226,5.61,0.055
NY,May,2018,2018-05-16 00:00:00,57.43226,71.6129,2.128,0.0
NY,May,2019,2019-05-16 00:00:00,51.480644,79.03226,6.33,0.965
NY,May,2020,2020-05-16 00:00:00,52.232258,65.58064,2.8500001,1.1850001
NY,November,2017,2017-11-15 12:00:00,33.863335,73.5,2.38,3.059
NY,November,2018,2018-11-15 12:00:00,30.296665,80.666664,3.394,24.223
NY,November,2019,2019-11-15 12:00:00,30.213335,73.433334,1.954,9.646
NY,November,2020,2020-11-15 12:00:00,38.873333,75.933334,3.761,2.839
NY,October,2017,2017-10-16 00:00:00,53.15161,76.451614,5.481,0.0
NY,October,2018,2018-10-16 00:00:00,45.27097,80.48387,4.962,1.599
NY,October,2019,2019-10-16 00:00:00,48.43226,81.58064,9.713,0.11
NY,October,2020,2020-10-16 00:00:00,46.409676,80.548386,3.427,0.855
NY,September,2017,2017-09-15 12:00:00,60.58,79.36667,2.4129999,0.0
NY,September,2018,2018-09-15 12:00:00,61.456665,81.86667,3.584,0.0
NY,September,2019,2019-09-15 12:00:00,58.256664,79.1,3.303,0.0
NY,September,2020,2020-09-15 12:00:00,58.286667,78.36667,3.402,0.0
OH,April,2017,2017-04-15 12:00:00,56.15,68.73333,4.673,1.846
OH,April,2018,2018-04-15 12:00:00,44.086666,66.566666,4.664,3.721
OH,April,2019,2019-04-15 12:00:00,51.603333,70.9,4.778,0.083
OH,April,2020,2020-04-15 12:00:00,46.756664,68.2,5.018,0.276
OH,August,2017,2017-08-16 00:00:00,68.84516,76.129036,2.127,0.0
OH,August,2018,2018-08-16 00:00:00,72.296776,81.41936,5.749,0.0
OH,August,2019,2019-08-16 00:00:00,71.60967,71.51613,3.737,0.0
OH,August,2020,2020-08-16 00:00:00,71.9871,72.451614,3.47,0.0
OH,December,2017,2017-12-16 00:00:00,28.219355,71.22581,1.1930001,5.21
OH,December,2018,2018-12-16 00:00:00,34.77097,78.6129,3.655,0.90999997
OH,December,2019,2019-12-16 00:00:00,35.503223,77.6129,3.17,6.2009997
OH,December,2020,2020-12-16 00:00:00,32.732258,75.58064,1.2720001,7.47
OH,February,2017,2017-02-14 12:00:00,39.95357,67.89286,2.192,1.295
OH,February,2018,2018-02-14 12:00:00,36.710716,73.64286,7.068,6.587
OH,February,2019,2019-02-14 12:00:00,32.442856,72.10714,3.3079998,7.633
OH,February,2020,2020-02-15 00:00:00,32.268967,71.75862,2.235,8.212
OH,January,2017,2017-01-16 00:00:00,34.49355,74.258064,4.362,1.487
OH,January,2018,2018-01-16 00:00:00,24.219355,76.16129,2.104,5.926
OH,January,2019,2019-01-16 00:00:00,25.954838,71.741936,1.627,11.767
OH,January,2020,2020-01-16 00:00:00,34.445164,72.51613,4.351,2.3700001
OH,July,2017,2017-07-16 00:00:00,72.1129,78.548386,5.579,0.0
OH,July,2018,2018-07-16 00:00:00,72.36774,76.645164,6.08,0.0
OH,July,2019,2019-07-16 00:00:00,74.75484,76.19355,3.737,0.0
OH,July,2020,2020-07-16 00:00:00,76.074196,70.03226,2.839,0.0
OH,June,2017,2017-06-15 12:00:00,68.78,71.46667,4.42,0.0
OH,June,2018,2018-06-15 12:00:00,70.57,79.8,6.209,0.0
OH,June,2019,2019-06-15 12:00:00,68.15,75.333336,6.15,0.0
OH,June,2020,2020-06-15 12:00:00,69.916664,68.4,3.313,0.0
OH,March,2017,2017-03-16 00:00:00,40.058067,65.67742,4.84,2.894
OH,March,2018,2018-03-16 00:00:00,35.148388,65.77419,2.5,6.229
OH,March,2019,2019-03-16 00:00:00,36.025806,64.935486,3.4060001,2.425
OH,March,2020,2020-03-16 00:00:00,44.454838,72.0,6.436,1.6259999
OH,May,2017,2017-05-16 00:00:00,59.612904,71.16129,6.086,0.0
OH,May,2018,2018-05-16 00:00:00,66.99355,75.3871,6.068,0.0
OH,May,2019,2019-05-16 00:00:00,62.36129,77.51613,5.201,0.0
OH,May,2020,2020-05-16 00:00:00,57.512905,71.935486,4.37,0.193
OH,November,2017,2017-11-15 12:00:00,41.093334,72.9,6.248,0.49600002
OH,November,2018,2018-11-15 12:00:00,36.789997,77.433334,5.047,6.724
OH,November,2019,2019-11-15 12:00:00,36.82333,72.066666,1.5320001,2.315
OH,November,2020,2020-11-15 12:00:00,45.510002,70.433334,3.053,3.225
OH,October,2017,2017-10-16 00:00:00,56.77097,73.96774,4.275,0.441
OH,October,2018,2018-10-16 00:00:00,53.919353,77.129036,3.878,0.055
OH,October,2019,2019-10-16 00:00:00,57.0,69.354836,3.945,0.11
OH,October,2020,2020-10-16 00:00:00,53.24516,74.09677,4.618,0.0
OH,September,2017,2017-09-15 12:00:00,65.35333,73.833336,2.332,0.0
OH,September,2018,2018-09-15 12:00:00,68.60334,81.566666,7.643,0.0
OH,September,2019,2019-09-15 12:00:00,71.01333,67.3,0.65099996,0.0
OH,September,2020,2020-09-15 12:00:00,65.43,69.53333,2.508,0.0
OK,April,2017,2017-04-15 12:00:00,62.666668,69.566666,11.462,0.0
OK,April,2018,2018-04-15 12:00:00,55.373333,60.733334,3.201,0.0
OK,April,2019,2019-04-15 12:00:00,61.873333,67.03333,6.185,0.552
OK,April,2020,2020-04-15 12:00:00,59.05,65.833336,3.012,0.138
OK,August,2017,2017-08-16 00:00:00,78.41612,71.80645,3.212,0.0
OK,August,2018,2018-08-16 00:00:00,80.75162,67.0,3.567,0.0
OK,August,2019,2019-08-16 00:00:00,83.40323,67.67742,2.533,0.0
OK,August,2020,2020-08-16 00:00:00,80.94839,63.51613,1.339,0.0
OK,December,2017,2017-12-16 00:00:00,42.34839,63.612904,0.73300004,0.607
OK,December,2018,2018-12-16 00:00:00,42.93226,71.09677,3.279,1.24
OK,December,2019,2019-12-16 00:00:00,45.045162,67.19355,0.732,0.0
OK,December,2020,2020-12-16 00:00:00,43.674194,66.03226,2.627,2.756
OK,February,2017,2017-02-14 12:00:00,51.80357,64.0,2.4450002,0.0
OK,February,2018,2018-02-14 12:00:00,42.410713,69.57143,3.504,0.0
OK,February,2019,2019-02-14 12:00:00,42.957146,70.71429,2.166,0.248
OK,February,2020,2020-02-15 00:00:00,43.386204,66.17242,1.5749999,3.4450002
OK,January,2017,2017-01-16 00:00:00,43.322582,63.29032,2.556,0.937
OK,January,2018,2018-01-16 00:00:00,38.370968,55.967743,0.437,0.055
OK,January,2019,2019-01-16 00:00:00,39.619354,70.354836,1.8989999,3.0870001
OK,January,2020,2020-01-16 00:00:00,44.648388,73.258064,3.858,0.909
OK,July,2017,2017-07-16 00:00:00,82.44516,68.451614,2.618,0.0
OK,July,2018,2018-07-16 00:00:00,83.629036,62.64516,2.808,0.0
OK,July,2019,2019-07-16 00:00:00,81.480644,66.129036,2.146,0.0
OK,July,2020,2020-07-16 00:00:00,83.00323,70.80645,2.304,0.0
OK,June,2017,2017-06-15 12:00:00,77.3,69.46667,4.347,0.0
OK,June,2018,2018-06-15 12:00:00,81.833336,63.866665,1.918,0.0
OK,June,2019,2019-06-15 12:00:00,75.996666,73.4,4.091,0.0
OK,June,2020,2020-06-15 12:00:00,79.753334,60.2,1.587,0.0
OK,March,2017,2017-03-16 00:00:00,57.961292,63.258064,2.71,0.0
OK,March,2018,2018-03-16 00:00:00,54.63871,63.225807,2.969,0.0
OK,March,2019,2019-03-16 00:00:00,48.77742,62.419353,2.678,0.11
OK,March,2020,2020-03-16 00:00:00,57.66129,69.6129,5.954,0.0
OK,May,2017,2017-05-16 00:00:00,69.08064,63.80645,4.698,0.0
OK,May,2018,2018-05-16 00:00:00,75.70645,67.58064,3.851,0.0
OK,May,2019,2019-05-16 00:00:00,69.425804,74.0,8.469,0.0
OK,May,2020,2020-05-16 00:00:00,68.89355,69.03226,6.9300003,0.0
OK,November,2017,2017-11-15 12:00:00,55.246666,68.333336,0.56700003,0.0
OK,November,2018,2018-11-15 12:00:00,46.623333,66.63333,0.735,0.551
OK,November,2019,2019-11-15 12:00:00,48.263332,68.5,3.346,0.083
OK,November,2020,2020-11-15 12:00:00,55.786667,65.0,1.204,0.0
OK,October,2017,2017-10-16 00:00:00,63.69355,61.29032,5.115,0.0
OK,October,2018,2018-10-16 00:00:00,61.83226,75.19355,4.964,0.0
OK,October,2019,2019-10-16 00:00:00,59.990322,65.58064,5.477,0.0
OK,October,2020,2020-10-16 00:00:00,60.735485,65.129036,4.393,0.055
OK,September,2017,2017-09-15 12:00:00,74.90666,64.7,2.256,0.0
OK,September,2018,2018-09-15 12:00:00,73.69666,79.0,8.614,0.0
OK,September,2019,2019-09-15 12:00:00,80.69334,68.13333,1.977,0.0
OK,September,2020,2020-09-15 12:00:00,71.310005,73.36667,6.2469997,0.0
OR,April,2017,2017-04-15 12:00:00,40.053333,63.7,1.27,2.178
OR,April,2018,2018-04-15 12:00:00,42.766666,58.066666,1.069,2.482
OR,April,2019,2019-04-15 12:00:00,42.633335,71.23333,2.474,1.158
OR,April,2020,2020-04-15 12:00:00,45.04667,51.9,0.544,1.985
OR,August,2017,2017-08-16 00:00:00,71.883865,30.451612,0.071,0.0
OR,August,2018,2018-08-16 00:00:00,68.47097,35.16129,0.008,0.0
OR,August,2019,2019-08-16 00:00:00,67.47419,46.0,0.823,0.0
OR,August,2020,2020-08-16 00:00:00,68.812904,33.774193,0.012,0.0
OR,December,2017,2017-12-16 00:00:00,30.587097,70.70968,0.126,3.253
OR,December,2018,2018-12-16 00:00:00,29.609678,77.41936,0.78400004,6.0360003
OR,December,2019,2019-12-16 00:00:00,31.280645,80.354836,0.524,6.421
OR,December,2020,2020-12-16 00:00:00,31.803226,73.548386,0.421,6.311
OR,February,2017,2017-02-14 12:00:00,30.707142,75.92857,0.93299997,9.094
OR,February,2018,2018-02-14 12:00:00,30.52857,65.96429,0.047000002,5.29
OR,February,2019,2019-02-14 12:00:00,26.042858,78.96429,0.537,26.731
OR,February,2020,2020-02-15 00:00:00,33.068966,67.0,0.060000002,3.1130002
OR,January,2017,2017-01-16 00:00:00,18.396774,82.58064,0.49600002,19.813
OR,January,2018,2018-01-16 00:00:00,35.132256,76.29032,0.824,3.5279999
OR,January,2019,2019-01-16 00:00:00,32.670967,75.129036,0.99300003,3.913
OR,January,2020,2020-01-16 00:00:00,32.867744,76.3871,0.71,9.177
OR,July,2017,2017-07-16 00:00:00,71.67097,32.548386,0.051000003,0.0
OR,July,2018,2018-07-16 00:00:00,71.33226,30.032259,0.044,0.0
OR,July,2019,2019-07-16 00:00:00,65.312904,43.16129,0.064,0.0
OR,July,2020,2020-07-16 00:00:00,67.8,35.612904,0.012,0.0
OR,June,2017,2017-06-15 12:00:00,60.606667,47.0,0.924,0.055
OR,June,2018,2018-06-15 12:00:00,58.316666,47.966667,0.915,0.0
OR,June,2019,2019-06-15 12:00:00,58.92667,45.4,0.62700003,0.16499999
OR,June,2020,2020-06-15 12:00:00,58.18,48.266666,0.646,0.11
OR,March,2017,2017-03-16 00:00:00,38.774193,72.03226,1.1669999,4.7400002
OR,March,2018,2018-03-16 00:00:00,34.680645,66.6129,0.30400002,10.17
OR,March,2019,2019-03-16 00:00:00,29.658066,78.22581,0.565,7.25
OR,March,2020,2020-03-16 00:00:00,35.554836,60.16129,0.287,10.499
OR,May,2017,2017-05-16 00:00:00,52.341934,51.19355,0.445,1.212
OR,May,2018,2018-05-16 00:00:00,54.19355,56.580647,1.153,0.165
OR,May,2019,2019-05-16 00:00:00,51.351612,57.064518,1.9959999,0.22099999
OR,May,2020,2020-05-16 00:00:00,51.54194,52.741936,1.257,0.992
OR,November,2017,2017-11-15 12:00:00,37.026665,72.76667,1.1899999,3.529
OR,November,2018,2018-11-15 12:00:00,37.126667,65.76667,0.621,3.115
OR,November,2019,2019-11-15 12:00:00,38.423332,65.5,0.122,4.024
OR,November,2020,2020-11-15 12:00:00,36.09,70.0,1.334,11.217
OR,October,2017,2017-10-16 00:00:00,44.367744,63.870968,0.823,4.3
OR,October,2018,2018-10-16 00:00:00,46.887096,62.064518,0.902,0.083
OR,October,2019,2019-10-16 00:00:00,40.551613,58.870968,0.367,0.991
OR,October,2020,2020-10-16 00:00:00,50.503223,51.612904,0.398,0.0
OR,September,2017,2017-09-15 12:00:00,59.996666,47.0,0.70199996,0.551
OR,September,2018,2018-09-15 12:00:00,57.286667,42.9,0.126,0.0
OR,September,2019,2019-09-15 12:00:00,54.710003,64.333336,1.201,1.544
OR,September,2020,2020-09-15 12:00:00,64.24,36.466667,0.224,0.0
PA,April,2017,2017-04-15 12:00:00,54.91,71.23333,4.752,0.165
PA,April,2018,2018-04-15 12:00:00,43.786667,67.53333,3.5950003,4.4639997
PA,April,2019,2019-04-15 12:00:00,51.193336,70.933334,4.579,0.827
PA,April,2020,2020-04-15 12:00:00,46.063335,68.23333,4.833,3.942
PA,August,2017,2017-08-16 00:00:00,68.812904,78.51613,4.542,0.0
PA,August,2018,2018-08-16 00:00:00,72.70968,85.451614,6.59,0.0
PA,August,2019,2019-08-16 00:00:00,72.0871,71.548386,3.138,0.0
PA,August,2020,2020-08-16 00:00:00,75.312904,64.51613,2.764,0.0
PA,December,2017,2017-12-16 00:00:00,30.016129,65.741936,1.234,3.364
PA,December,2018,2018-12-16 00:00:00,35.06774,77.32258,4.946,1.765
PA,December,2019,2019-12-16 00:00:00,33.98387,76.77419,3.293,6.283
PA,December,2020,2020-12-16 00:00:00,32.96129,74.77419,2.438,15.655
PA,February,2017,2017-02-14 12:00:00,37.274998,68.39286,1.906,4.215
PA,February,2018,2018-02-14 12:00:00,34.028572,75.85714,3.731,10.472
PA,February,2019,2019-02-14 12:00:00,29.317858,72.85714,2.379,8.765
PA,February,2020,2020-02-15 00:00:00,34.67586,69.37931,2.246,8.625999
PA,January,2017,2017-01-16 00:00:00,32.780647,73.354836,2.312,9.04
PA,January,2018,2018-01-16 00:00:00,25.43871,67.258064,2.729,4.85
PA,January,2019,2019-01-16 00:00:00,26.212902,68.451614,2.685,11.328
PA,January,2020,2020-01-16 00:00:00,33.119354,71.741936,1.923,6.175
PA,July,2017,2017-07-16 00:00:00,72.258064,79.32258,5.824,0.0
PA,July,2018,2018-07-16 00:00:00,72.8871,79.70968,14.395,0.0
PA,July,2019,2019-07-16 00:00:00,75.0,78.22581,4.768,0.0
PA,July,2020,2020-07-16 00:00:00,78.048386,66.09677,1.174,0.0
PA,June,2017,2017-06-15 12:00:00,67.74,76.666664,3.6000001,0.0
PA,June,2018,2018-06-15 12:00:00,68.04,76.9,4.123,0.0
PA,June,2019,2019-06-15 12:00:00,67.113335,76.933334,4.9900002,0.0
PA,June,2020,2020-06-15 12:00:00,69.65666,68.6,2.2810001,0.0
PA,March,2017,2017-03-16 00:00:00,35.735485,65.96774,3.17,10.97
PA,March,2018,2018-03-16 00:00:00,34.919353,64.67742,2.165,5.54
PA,March,2019,2019-03-16 00:00:00,35.112904,64.6129,1.914,5.044
PA,March,2020,2020-03-16 00:00:00,43.196774,71.51613,3.652,2.205
PA,May,2017,2017-05-16 00:00:00,57.774193,75.741936,4.706,0.0
PA,May,2018,2018-05-16 00:00:00,64.18387,79.29032,5.3110003,0.0
PA,May,2019,2019-05-16 00:00:00,60.887096,80.19355,7.505,0.0
PA,May,2020,2020-05-16 00:00:00,56.780643,71.03226,2.216,0.607
PA,November,2017,2017-11-15 12:00:00,40.496666,74.6,2.144,0.634
PA,November,2018,2018-11-15 12:00:00,37.366665,79.73333,4.308,11.19
PA,November,2019,2019-11-15 12:00:00,38.289997,70.333336,1.208,0.74300003
PA,November,2020,2020-11-15 12:00:00,46.210003,72.63333,3.11,0.138
PA,October,2017,2017-10-16 00:00:00,58.296772,76.3871,6.274,0.0
